acc_x,acc_y,acc_z,bvp,eda,hr,temp,label
0.0,0.0,0.0,0.0,0.0,0.0,30.11,5
-0.03124999813735485,-0.1276041567325592,0.1015624925494194,-0.8533332347869873,0.22752247750759125,11.22166633605957,30.11,5
-0.09413109719753265,-0.2945884168148041,0.23780487477779388,-2.4165854454040527,0.5327355861663818,26.275123596191406,30.11,5
-0.13387666642665863,-0.4448193609714508,0.35631227493286133,-3.9708971977233887,0.7982184290885925,39.36903762817383,30.11,5
-0.15219679474830627,-0.5384063124656677,0.48547545075416565,-5.5660719871521,0.9919025301933289,48.921756744384766,30.11,5
-0.14264141023159027,-0.6072583794593811,0.5399860143661499,-7.752799987792969,1.1230348348617554,55.38935089111328,30.11,5
-0.2085617035627365,-0.646882176399231,0.5479874014854431,-10.264460563659668,1.2090764045715332,59.63302230834961,30.11,5
-0.25683438777923584,-0.7004411816596985,0.5420108437538147,-12.376765251159668,1.2648013830184937,62.381439208984375,30.11,5
-0.2599794268608093,-0.7237620949745178,0.5493412613868713,-13.891294479370117,1.276399850845337,64.15189361572266,30.11,5
-0.24521693587303162,-0.7723192572593689,0.5540528297424316,-14.904132843017578,1.283854603767395,65.28984069824219,30.11,5
-0.29729846119880676,-0.7811145186424255,0.5346924662590027,-15.404097557067871,1.2886418104171753,66.02057647705078,30.11,5
-0.2747578024864197,-0.7867602705955505,0.5390565395355225,-15.47069263458252,1.2917146682739258,66.4896469116211,30.11,5
-0.2714860439300537,-0.7847862243652344,0.5362598896026611,-15.158772468566895,1.293686866760254,66.79069519042969,30.11,5
-0.263788640499115,-0.7835193872451782,0.5344650745391846,-14.288660049438477,1.294952630996704,66.98390197753906,30.11,5
-0.26444652676582336,-0.7827063798904419,0.5277155041694641,-12.920605659484863,1.2957649230957031,67.10789489746094,30.11,5
-0.2536731958389282,-0.7765868902206421,0.5289817452430725,-11.52677059173584,1.2962862253189087,67.18746948242188,30.11,5
-0.24675947427749634,-0.7782574892044067,0.5297943353652954,-10.47823429107666,1.361809253692627,67.23853302001953,30.11,5
-0.242322638630867,-0.7793295979499817,0.5303158164024353,-9.819673538208008,1.4038581848144531,67.27130126953125,30.11,5
-0.2506708800792694,-0.780017614364624,0.5306504964828491,-9.364803314208984,1.4308427572250366,67.29232788085938,30.11,5
-0.24483275413513184,-0.7804591059684753,0.5364630222320557,-8.822113990783691,1.44815993309021,67.30582427978516,30.11,5
-0.2354884147644043,-0.7751446962356567,0.54579097032547,-8.061850547790527,1.459273099899292,67.31448364257812,30.11,5
-0.2350895255804062,-0.7773319482803345,0.5517771244049072,-7.176291465759277,1.466404914855957,67.3200454711914,30.11,5
-0.23483353853225708,-0.7787356376647949,0.5556187033653259,-6.138673305511475,1.4709817171096802,67.32361602783203,30.11,5
-0.24026703834533691,-0.7796364426612854,0.5524861812591553,-4.849421501159668,1.4739187955856323,67.3259048461914,30.11,5
-0.23815616965293884,-0.7802144885063171,0.5560737252235413,-3.2768781185150146,1.4914122819900513,67.3273696899414,30.09,5
-0.23120376467704773,-0.7749876976013184,0.5583760142326355,-1.30399751663208,1.502638578414917,67.32831573486328,30.09,5
-0.23233988881111145,-0.7660356760025024,0.5486578941345215,1.0511868000030518,1.509842872619629,67.32891845703125,30.09,5
-0.23866675794124603,-0.7658885717391968,0.5368236303329468,3.178811550140381,1.5144662857055664,67.32930755615234,30.09,5
-0.24272698163986206,-0.7490008473396301,0.5236312747001648,4.5012078285217285,1.5174332857131958,67.32955932617188,30.09,5
-0.2565281391143799,-0.7549566030502319,0.5207629799842834,5.314019680023193,1.5193372964859009,67.32971954345703,30.09,5
-0.27658048272132874,-0.7587786316871643,0.5189222693443298,6.244049072265625,1.5205591917037964,67.32981872558594,30.09,5
-0.28944891691207886,-0.7556335926055908,0.5121431946754456,7.23855447769165,1.5213433504104614,67.32988739013672,30.09,5
-0.2809138298034668,-0.7592130899429321,0.5245861411094666,7.783623695373535,1.5291919708251953,68.73429870605469,30.09,5
-0.27543649077415466,-0.7671079635620117,0.5437668561935425,7.922046184539795,1.5342286825180054,69.63556671142578,30.09,5
-0.28871476650238037,-0.7665767073631287,0.5224892497062683,8.709479331970215,1.5374610424041748,70.21395111083984,30.09,5
-0.28604045510292053,-0.7662357687950134,0.5088345408439636,11.428840637207031,1.539535403251648,70.58512115478516,30.09,5
-0.28992199897766113,-0.7772125005722046,0.516865074634552,16.301559448242188,1.5408666133880615,70.82331848144531,30.09,5
-0.2980107367038727,-0.7842567563056946,0.5220186114311218,22.233745574951172,1.5417208671569824,70.97618103027344,30.09,5
-0.29200607538223267,-0.7887773513793945,0.5197280645370483,27.878543853759766,1.5422691106796265,71.07427978515625,30.09,5
-0.28255486488342285,-0.8084717392921448,0.5350514054298401,32.443267822265625,1.5426208972930908,71.1372299194336,30.09,5
-0.27648961544036865,-0.8211104273796082,0.5448850989341736,35.41563415527344,1.5456008911132812,71.17762756347656,30.09,5
-0.2837928235530853,-0.8348190188407898,0.5344024300575256,35.6249885559082,1.5475132465362549,71.20355224609375,30.09,5
-0.29407739639282227,-0.832420825958252,0.5220775008201599,30.765228271484375,1.5487405061721802,71.2201919555664,30.09,5
-0.28388410806655884,-0.8196862936019897,0.5029725432395935,19.180889129638672,1.5495281219482422,71.23087310791016,30.09,5
-0.2941359579563141,-0.8171117305755615,0.4963098466396332,2.7293827533721924,1.5500335693359375,71.23772430419922,30.09,5
-0.31191056966781616,-0.8210573196411133,0.49203410744667053,-13.86130428314209,1.5503579378128052,71.24211883544922,30.09,5
-0.3065239489078522,-0.812393844127655,0.5004857182502747,-26.990976333618164,1.5505660772323608,71.24494171142578,30.09,5
-0.303067147731781,-0.8068341016769409,0.5115072727203369,-35.861083984375,1.5506997108459473,71.24675750732422,30.09,5
-0.31764209270477295,-0.8144617080688477,0.507384717464447,-40.79390335083008,1.552621841430664,71.24791717529297,30.09,5
-0.3381910026073456,-0.813758909702301,0.5103368759155273,-42.46556854248047,1.5538554191589355,71.24866485595703,30.09,5
-0.3401825428009033,-0.802112340927124,0.5122314095497131,-42.395503997802734,1.5546469688415527,71.2491455078125,30.09,5
-0.34705838561058044,-0.7834426760673523,0.5190449357032776,-41.945709228515625,1.5551549196243286,71.24945068359375,30.09,5
-0.3570686876773834,-0.765863835811615,0.5178197026252747,-41.123252868652344,1.55548095703125,71.24964904785156,30.09,5
-0.3746882677078247,-0.7657782435417175,0.5002400875091553,-39.53500747680664,1.5556901693344116,71.24977111816406,30.09,5
-0.3859955072402954,-0.7713211178779602,0.5001540780067444,-37.627281188964844,1.5558243989944458,71.2498550415039,30.09,5
-0.38765406608581543,-0.7804759740829468,0.5000988841056824,-36.055503845214844,1.555910587310791,71.24990844726562,30.09,5
-0.3943161964416504,-0.7919487953186035,0.48327013850212097,-34.71006774902344,1.5555065870285034,71.24993896484375,30.07,5
-0.3985915780067444,-0.7993113994598389,0.47247040271759033,-33.16595458984375,1.5552473068237305,71.24996185302734,30.07,5
-0.39573749899864197,-0.7760474681854248,0.47113755345344543,-31.429855346679688,1.5550810098648071,71.2499771118164,30.07,5
-0.393905907869339,-0.7443246841430664,0.4702821969985962,-29.76759147644043,1.5549741983413696,71.24998474121094,30.07,5
-0.3927305042743683,-0.7239668369293213,0.47533103823661804,-28.235111236572266,1.554905652999878,71.24999237060547,30.07,5
-0.3695850968360901,-0.7109023332595825,0.5065599679946899,-26.649782180786133,1.5548616647720337,71.24999237060547,30.07,5
-0.36592724919319153,-0.7025182843208313,0.5266008973121643,-24.833494186401367,1.5548335313796997,71.24999237060547,30.07,5
-0.38597095012664795,-0.708333432674408,0.5338642597198486,-22.81883430480957,1.554815411567688,71.24999237060547,30.07,5
-0.38763830065727234,-0.717663049697876,0.5385254621505737,-20.70911407470703,1.5552630424499512,72.2352066040039,30.07,5
-0.37751275300979614,-0.7236502170562744,0.5359189510345459,-18.46315574645996,1.5555503368377686,72.8674545288086,30.07,5
-0.38221031427383423,-0.716296911239624,0.5174529552459717,-16.076030731201172,1.5557347536087036,73.27320098876953,30.07,5
-0.38522493839263916,-0.7171757221221924,0.5112003087997437,-13.773856163024902,1.555853009223938,73.53358459472656,30.07,5
-0.3703662157058716,-0.7513263821601868,0.518383264541626,-11.655172348022461,1.5559289455413818,73.70068359375,30.07,5
-0.34963521361351013,-0.8236222863197327,0.49500399827957153,-9.485860824584961,1.555977702140808,73.80791473388672,30.07,5
-0.35312455892562866,-0.9147998094558716,0.4800005257129669,-7.262564182281494,1.5560089349746704,73.8767318725586,30.07,5
-0.3889504671096802,-0.9565189480781555,0.4535788297653198,-5.359298229217529,1.556028962135315,73.92089080810547,30.07,5
-0.36156150698661804,-0.9553030133247375,0.4310251474380493,-3.915771722793579,1.5537464618682861,73.94923400878906,30.07,5
-0.29920265078544617,-0.89854496717453,0.41655150055885315,-2.7529494762420654,1.5522817373275757,73.96742248535156,30.07,5
-0.27597764134407043,-0.8621209263801575,0.4016653597354889,-1.8383359909057617,1.5513417720794678,73.97909545898438,30.07,5
-0.24987763166427612,-0.8331483006477356,0.3641234338283539,-1.2083988189697266,1.5507385730743408,73.98658752441406,30.07,5
-0.227530375123024,-0.836946427822113,0.35682448744773865,-0.7002466917037964,1.5503513813018799,73.99139404296875,30.07,5
-0.23558029532432556,-0.8449816107749939,0.3633359968662262,-0.2559189200401306,1.550102949142456,73.99447631835938,30.07,5
-0.2743329107761383,-0.8165515065193176,0.3731124997138977,-0.11407797783613205,1.5499435663223267,73.99645233154297,30.07,5
-0.28240877389907837,-0.7871111631393433,0.39058202505111694,-0.46370944380760193,1.549841284751892,73.99772644042969,30.07,5
-0.2540047764778137,-0.757022500038147,0.4073907434940338,-1.1359046697616577,1.5516116619110107,73.99854278564453,30.07,5
-0.2637655735015869,-0.7433111071586609,0.40138429403305054,-1.8431391716003418,1.5527478456497192,73.99906158447266,30.07,5
-0.29801836609840393,-0.7345119118690491,0.4031274616718292,-2.4904608726501465,1.5534769296646118,73.99939727783203,30.07,5
-0.30320653319358826,-0.7120717763900757,0.41544169187545776,-3.081420660018921,1.5539448261260986,73.9996109008789,30.07,5
-0.3177315294742584,-0.6976709961891174,0.434539794921875,-3.31377911567688,1.554245114326477,73.99974822998047,30.07,5
-0.3438461720943451,-0.6884294152259827,0.44679585099220276,-2.767873764038086,1.5544377565383911,73.99983978271484,30.07,5
-0.37739837169647217,-0.727280855178833,0.4714544117450714,-1.4323347806930542,1.5545614957809448,73.9999008178711,30.07,5
-0.39893022179603577,-0.780202329158783,0.48168107867240906,0.24514710903167725,1.5546408891677856,73.99993896484375,30.07,5
-0.4127481281757355,-0.8701420426368713,0.46025508642196655,1.8411316871643066,1.5592825412750244,73.99996185302734,30.07,5
-0.46080008149147034,-1.0510112047195435,0.42971181869506836,3.184192180633545,1.5622612237930298,73.9999771118164,30.07,5
-0.5028325915336609,-1.2342559099197388,0.42130643129348755,4.171481132507324,1.5641728639602661,73.99998474121094,30.07,5
-0.4682311415672302,-1.2175052165985107,0.3767279386520386,4.719084739685059,1.5653996467590332,73.99999237060547,30.07,5
-0.4124392867088318,-1.117191195487976,0.3425222337245941,4.87704610824585,1.5661869049072266,73.99999237060547,30.07,5
-0.37663528323173523,-1.0640109777450562,0.29817989468574524,4.903182506561279,1.5666921138763428,73.99999237060547,30.07,5
-0.3816471993923187,-1.0410785675048828,0.2641257643699646,5.034597873687744,1.567016363143921,73.99999237060547,30.07,5
-0.3568747043609619,-0.9927752017974854,0.2422717809677124,5.233574867248535,1.567224383354187,73.99999237060547,30.07,5
-0.29059717059135437,-0.905799150466919,0.21705159544944763,5.275285243988037,1.572407841682434,73.52351379394531,30.07,5
-0.2480640560388565,-0.8387873768806458,0.18967118859291077,5.033359050750732,1.5757343769073486,73.21773529052734,30.07,5
-0.24875761568546295,-0.7901853322982788,0.1776977926492691,4.50551700592041,1.577869176864624,73.0215072631836,30.07,5
-0.260398268699646,-0.7925819754600525,0.16441617906093597,3.7153737545013428,1.5792391300201416,72.89557647705078,30.07,5
-0.2678685486316681,-0.8053155541419983,0.15589280426502228,2.735405445098877,1.5801182985305786,72.81475830078125,30.07,5
-0.27826032042503357,-0.8022916913032532,0.16161854565143585,1.6479485034942627,1.5806825160980225,72.76289367675781,30.07,5
-0.29052695631980896,-0.8115466833114624,0.16529299318790436,0.35537365078926086,1.5810445547103882,72.7296142578125,30.07,5
-0.3151922821998596,-0.8678659796714783,0.1844443678855896,-1.3196144104003906,1.5812768936157227,72.70825958251953,30.07,5
-0.31982553005218506,-0.9431928396224976,0.21352794766426086,-3.3188297748565674,1.6057569980621338,72.69454956054688,30.07,5
-0.3060055673122406,-0.9859355092048645,0.24338765442371368,-5.329073905944824,1.6214669942855835,72.68575286865234,30.07,5
-0.30273446440696716,-1.0525497198104858,0.26814767718315125,-6.977390766143799,1.6315487623214722,72.68010711669922,30.07,5
-0.3174285888671875,-1.1176899671554565,0.29523277282714844,-7.827395915985107,1.6380186080932617,72.67648315429688,30.07,5
-0.3660428524017334,-1.114711046218872,0.31261444091796875,-7.402002334594727,1.6421705484390259,72.67415618896484,30.07,5
-0.33006739616394043,-0.9840505719184875,0.27898678183555603,-5.498937606811523,1.644835114479065,72.67266845703125,30.07,5
-0.27339377999305725,-0.9337868094444275,0.2574065029621124,-2.6260924339294434,1.6465450525283813,72.67171478271484,30.07,5
-0.24262169003486633,-0.9183237552642822,0.2715463936328888,0.16333399713039398,1.6476423740386963,72.67109680175781,30.07,5
-0.23966725170612335,-0.8972049355506897,0.2862183451652527,2.1468863487243652,1.6768090724945068,72.67070007324219,30.07,5
-0.22657571732997894,-0.8388698697090149,0.26204729080200195,3.419816017150879,1.6955265998840332,72.67044830322266,30.07,5
-0.21817432343959808,-0.7734448909759521,0.2353401631116867,4.41583776473999,1.707538366317749,72.6702880859375,30.07,5
-0.21278278529644012,-0.7314589619636536,0.22379884123802185,5.2843122482299805,1.7152469158172607,72.67018127441406,30.07,5
-0.20932281017303467,-0.7213081121444702,0.22199004888534546,6.002864837646484,1.7201937437057495,72.67011260986328,30.07,5
-0.20150461792945862,-0.7091960906982422,0.22082927823066711,6.557137966156006,1.7233684062957764,72.67007446289062,30.07,5
-0.21887844800949097,-0.718216598033905,0.2312799096107483,6.683553218841553,1.7254056930541992,72.6700439453125,30.07,5
-0.2524190843105316,-0.7184076905250549,0.2547798454761505,5.987260341644287,1.7267130613327026,72.67002868652344,30.07,5
-0.2795413136482239,-0.7129325270652771,0.26986074447631836,4.548046588897705,1.7725412845611572,72.6700210571289,30.07,5
-0.3193378746509552,-0.7653966546058655,0.29073435068130493,2.986743450164795,1.801951289176941,72.67001342773438,30.07,5
-0.3448770344257355,-0.827053964138031,0.31532537937164307,1.6731048822402954,1.8208248615264893,72.67000579833984,30.07,5
-0.33327770233154297,-0.9170020818710327,0.3199109435081482,0.42167362570762634,1.8329368829727173,72.67000579833984,30.07,5
-0.35382279753685,-1.0307033061981201,0.28926703333854675,-0.904478907585144,1.8407096862792969,72.67000579833984,30.07,5
-0.4117896556854248,-1.1428546905517578,0.286394864320755,-2.181853771209717,1.8456977605819702,72.67000579833984,30.07,5
-0.43779391050338745,-1.1252626180648804,0.23417170345783234,-3.295370578765869,1.8488988876342773,72.67000579833984,30.07,5
-0.3705153167247772,-1.0691907405853271,0.16147346794605255,-3.931144952774048,1.850953221321106,72.67000579833984,30.07,5
-0.31614425778388977,-1.0723915100097656,0.18199321627616882,-3.504408359527588,1.884406566619873,72.37981414794922,30.07,5
-0.3652186393737793,-1.1080322265625,0.15597718954086304,-1.976651906967163,1.9058749675750732,72.19358825683594,30.07,5
-0.36312511563301086,-1.0861221551895142,0.12248828262090683,-0.039677951484918594,1.9196521043777466,72.07408142089844,30.07,5
-0.30020609498023987,-0.9824971556663513,0.1233881264925003,1.9664490222930908,1.9284934997558594,71.99738311767578,30.07,5
-0.26542606949806213,-0.8824099898338318,0.1351611465215683,4.228326320648193,1.9341673851013184,71.94816589355469,30.07,5
-0.29908397793769836,-0.8125820159912109,0.15391193330287933,6.453705310821533,1.937808632850647,71.91658020019531,30.07,5
